video_id,comentario,label,score
_AbFXuGDRTs,❤❤,5 stars,0.30857783555984497
_AbFXuGDRTs,Mrbeast is a brand,5 stars,0.3164732754230499
_AbFXuGDRTs,Nice😊,5 stars,0.30857783555984497
_AbFXuGDRTs,BIG FAN IS HERE🥳🥳🙌🏻🤚🏻🎊🎉,5 stars,0.6032174825668335
_AbFXuGDRTs,#teamtimwalz #teamkamalaharris #teamwalz,1 star,0.2823013663291931
_AbFXuGDRTs,Only you are enjoying video is not enjoying,2 stars,0.38492777943611145
_AbFXuGDRTs,Why are you don't see anything we see only rooms,1 star,0.4645344614982605
_AbFXuGDRTs,"❤❤❤❤❤
🎉🎉",5 stars,0.3428077697753906
_AbFXuGDRTs,💙💛,5 stars,0.30857783555984497
_AbFXuGDRTs,"In indian rupees 100crore dollar is 88,26,46,00,000 😅😮😮",1 star,0.4720112085342407
_AbFXuGDRTs,Video again with Ronaldo,5 stars,0.3812203109264374
_AbFXuGDRTs,,4 stars,0.2846148908138275
_AbFXuGDRTs,Love you mrbest,5 stars,0.8563610315322876
_AbFXuGDRTs,You are the greatest man I have ever seen,5 stars,0.9647613763809204
_AbFXuGDRTs,they did a challenge in one of these before lol,4 stars,0.3327399492263794
_AbFXuGDRTs,No I dont,1 star,0.4150550961494446
_AbFXuGDRTs,Iam your big fun,5 stars,0.6367353200912476
_AbFXuGDRTs,@Maddykhoso,1 star,0.23549401760101318
_AbFXuGDRTs,Cheyenne Mountain la base de sartgate sg1 😍,5 stars,0.4776618778705597
_AbFXuGDRTs,Thank for 149 subscriber,1 star,0.3971652090549469
_AbFXuGDRTs,no joke this underground bunkers are the coolest things ever,5 stars,0.9347338080406189
_AbFXuGDRTs,6:43 ❤❤❤❤❤❤😅😅😅😅😅😅😅😅😅😅🎉🎉🎉,5 stars,0.2309337705373764
_AbFXuGDRTs,i have watch almost your all vedioes,5 stars,0.4074762761592865
_AbFXuGDRTs,"i request you to come on pakistan 
oh i have question for you why feast ables is not in pakistan",1 star,0.6337957978248596
_AbFXuGDRTs,Subscriber ❤❤❤,5 stars,0.2750883102416992
_AbFXuGDRTs,Wow,5 stars,0.6995609998703003
_AbFXuGDRTs,SGC inside,4 stars,0.2563466727733612
_AbFXuGDRTs,আমি বাংলাদেশ থেকে বলছি,5 stars,0.24533189833164215
_AbFXuGDRTs,Who is Indian,1 star,0.3018060624599457
_AbFXuGDRTs,Tarik,3 stars,0.23787309229373932
_AbFXuGDRTs,'',3 stars,0.2508389353752136
_AbFXuGDRTs,❤❤❤❤❤❤,5 stars,0.30857783555984497
_AbFXuGDRTs,It’s been a long time since I have not watched beasts vids,5 stars,0.24789927899837494
_AbFXuGDRTs,10 karor ma 8 sefarr0 hote😢ha,1 star,0.36306965351104736
_AbFXuGDRTs,I m ready to you challenged,5 stars,0.498272567987442
_AbFXuGDRTs,Охренеть. Собственный бункер 😊,5 stars,0.6428450345993042
_AbFXuGDRTs,Khub sundor,3 stars,0.2701026201248169
_AbFXuGDRTs,❤❤❤,5 stars,0.30857783555984497
_AbFXuGDRTs,❤️❤️❤️❤️❤️,5 stars,0.30857783555984497
_AbFXuGDRTs,Radhe radhe,2 stars,0.33083969354629517
_AbFXuGDRTs,Jai shree raam,1 star,0.3196827173233032
_AbFXuGDRTs,Por 50mil dólares me quedaría 6 meses en cualquier de los bunkers excepto el primero,1 star,0.6126121878623962
_AbFXuGDRTs,❤️‍🔥❤️‍🔥❤️‍🔥,5 stars,0.30857783555984497
_AbFXuGDRTs,صلی اللّٰہ علیہ وآلِه وسلم 🌸,5 stars,0.6058523654937744
_AbFXuGDRTs,35amiraka,3 stars,0.27365222573280334
_AbFXuGDRTs,35binyon❤❤❤,5 stars,0.30857783555984497
_AbFXuGDRTs,A beautiful video.🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤,5 stars,0.7869254350662231
_AbFXuGDRTs,Kya baat hai,1 star,0.3676147162914276
_AbFXuGDRTs,In vite me to do a challenge,5 stars,0.4302339255809784
_AbFXuGDRTs,بتمنى مساعده من مستر بيست,4 stars,0.33368152379989624
_AbFXuGDRTs,😮😮😮😮😮😮,5 stars,0.30857783555984497
_AbFXuGDRTs,Why is it's Turkish dubbed for me?,1 star,0.45504871010780334
_AbFXuGDRTs,OVNI😮😮😮,5 stars,0.30857783555984497
_AbFXuGDRTs,Les falto el bunquer de la casa  de fede vigevani,2 stars,0.37458211183547974
_AbFXuGDRTs,Ryan airbandb,5 stars,0.3169810473918915
_AbFXuGDRTs,Yea,3 stars,0.2773667275905609
_AbFXuGDRTs,But where is the Stargate 😂,3 stars,0.3330931067466736
_AbFXuGDRTs,This is the place where Ryan wenttttt,5 stars,0.4266306757926941
_AbFXuGDRTs,সুন্দর,5 stars,0.5211338996887207
_AbFXuGDRTs,9b,3 stars,0.25996384024620056
_AbFXuGDRTs,0:26 bro 😂,1 star,0.4791708290576935
_AbFXuGDRTs,COMO KE ESTADOS UNIDOS VESTIA E COMO KE EEUU I LATAM GUEY?????😡😡😡😡😡😡😡😡😡😡😡😡😡,1 star,0.5207008123397827
_AbFXuGDRTs,🇺🇲🩴,5 stars,0.30857783555984497
_AbFXuGDRTs,He needs to put me in one of these,3 stars,0.33379384875297546
_AbFXuGDRTs,2:03,2 stars,0.26031187176704407
_AbFXuGDRTs,❤❤❤❤❤❤❤❤,5 stars,0.30857783555984497
TDv56whosPQ,Btw feel free to take clips from this video (or any of our videos) and make Tik Tok/shorts/reels out of them! Love seeing fan edits of moments in our videos,5 stars,0.619067370891571
TDv56whosPQ,2:15 6 7🥭🥭🥭,1 star,0.2550254166126251
TDv56whosPQ,2:16 67,3 stars,0.21730177104473114
TDv56whosPQ,67!!!!!!!!!!!!,1 star,0.5877414345741272
TDv56whosPQ,2:15 67!!!!,1 star,0.5563963651657104
TDv56whosPQ,❤,5 stars,0.30857783555984497
TDv56whosPQ,67?,1 star,0.312788724899292
TDv56whosPQ,অনেক সুন্দর ওয়াও নাইচ বাংলাদেশর বন্ধ,5 stars,0.32861584424972534
TDv56whosPQ,الله اكبر,5 stars,0.6326079368591309
TDv56whosPQ,❤❤😂,5 stars,0.30857783555984497
TDv56whosPQ,很感動   希望人世間永保真善美,5 stars,0.6631905436515808
TDv56whosPQ,Honestly Ian carried hard,2 stars,0.27500125765800476
TDv56whosPQ,Omg,3 stars,0.2883588969707489
TDv56whosPQ,⬛⬛⬛⬛,5 stars,0.30857783555984497
TDv56whosPQ,💙💛,5 stars,0.30857783555984497
TDv56whosPQ,Inggris semua😭😭,3 stars,0.2666891813278198
TDv56whosPQ,Holl bro,5 stars,0.2793259620666504
TDv56whosPQ,2:15 6 or 7,3 stars,0.2835116386413574
TDv56whosPQ,67,3 stars,0.2678527235984802
TDv56whosPQ,2:17 I’m not trying to be corny but 67😂,3 stars,0.2871103584766388
TDv56whosPQ,2:16 WHAT?,2 stars,0.3348238468170166
TDv56whosPQ,Are there any vistables in Iraq Baghdad?,1 star,0.43111830949783325
TDv56whosPQ,2:17 s-s-six seven,5 stars,0.3446137607097626
TDv56whosPQ,2:14  6’7,3 stars,0.23257742822170258
TDv56whosPQ,@mrbeast Brother Kannada Auto Dubbe option is not available 😳,1 star,0.4631962776184082
TDv56whosPQ,this video is so great! i love it,5 stars,0.9293040037155151
TDv56whosPQ,A beautiful video.❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,5 stars,0.7869254350662231
TDv56whosPQ,67,3 stars,0.2678527235984802
TDv56whosPQ,6 or 7??😊,1 star,0.32065409421920776
TDv56whosPQ,i love this episode,5 stars,0.8876734375953674
TDv56whosPQ,I saw it on the iPod😮,3 stars,0.2475803643465042
TDv56whosPQ,2:10 did you say 67?,1 star,0.40667152404785156
TDv56whosPQ,v,5 stars,0.349192351102829
TDv56whosPQ,67 AM,4 stars,0.24842506647109985
TDv56whosPQ,2:17 6 7,5 stars,0.22787387669086456
TDv56whosPQ,2:17 67?,2 stars,0.3274558484554291
TDv56whosPQ,pasenlo a peru en un Tambo o Oxxo,1 star,0.6272544264793396
TDv56whosPQ,"2:16 

6777",5 stars,0.25035974383354187
TDv56whosPQ,2:16 67,3 stars,0.21730177104473114
TDv56whosPQ,How did they get the key in the rock???,1 star,0.3445011079311371
TDv56whosPQ,pourquoi tu viens pas faire tes défis en Afrique (côte d'ivoire),1 star,0.4429411292076111
TDv56whosPQ,Lol,3 stars,0.25069501996040344
TDv56whosPQ,"2:15
67😭",1 star,0.26773688197135925
TDv56whosPQ,마지막에 버튼누르고 나가서 절반 주면되잖아 뭐하러 기다림,1 star,0.31038716435432434
TDv56whosPQ,Me gustaría participar en uno de tus videos,4 stars,0.4124879539012909
TDv56whosPQ,How do you get to to be apart of these challenges,5 stars,0.4371509253978729
TDv56whosPQ,2:19 HA SAID 6 7,1 star,0.30288687348365784
TDv56whosPQ,2:17 6777,3 stars,0.2321072816848755
TDv56whosPQ,bhai Kotha chilo bhai 🇧🇩🙏,3 stars,0.23564863204956055
TDv56whosPQ,в такой тюрьме можно устроить вечеринку для одноклассников ребят ,5 stars,0.40319550037384033
TDv56whosPQ,la wea wena csm !,5 stars,0.3367023169994354
TDv56whosPQ,পৃথিবীর মধ্যে আপনাকে মনে কোরলাম আপনি ছারা লাইপ বদলাতে পারবো না। একটা গরিব ছেলেকে চেলেঞ্জ দিয়ে কিছু টাকা দিতে পারবেন আমাকে নিয়ে যেতে পারবেন আমি সুধু আমি আমি আর ফ্যেমেলীর জন্য বোলছি। ফ্যেমেলী নিয়ে আপনাকে একটা গোপন কথা জানাবো।😢🙏🙏🙏,1 star,0.265139102935791
TDv56whosPQ,6.. or 7 am 🥹,1 star,0.30420222878456116
TDv56whosPQ,Bohut achhi video hai❤❤,1 star,0.39592617750167847
TDv56whosPQ,Mrs beast me doa 1kk 🎉,1 star,0.401260107755661
TDv56whosPQ,67 2:31,1 star,0.23885780572891235
TDv56whosPQ,Nice one,5 stars,0.492014080286026
TDv56whosPQ,Assalamu Alaikum  bro vai ❤❤❤❤,3 stars,0.28316250443458557
TDv56whosPQ,Мистер бист приедь в Россию и привези фистебылс,1 star,0.3029736876487732
TDv56whosPQ,I'm Angola 🇦🇴,3 stars,0.22985878586769104
TDv56whosPQ,0:2 ff,1 star,0.4792039394378662
TDv56whosPQ,Feastables gave me the runs asap,5 stars,0.3365555703639984
TDv56whosPQ,LOVE from NEPAL❤️❤️❤️🇳🇵🇳🇵🇳🇵🙏🙏🙏,5 stars,0.6149855256080627
TDv56whosPQ,Who is single 😂,1 star,0.2734675109386444
TDv56whosPQ,मिस्टर बिष्ट सर मै आप का बिग फैन हू मै इंडिया से हू सर मुझे आप के रिप्लाई का इंतजार रहे गा 😢😢,5 stars,0.3003077507019043
TDv56whosPQ,미스트비스트처럼 부자되고싶다...ㅠㅠ😢,4 stars,0.302792489528656
TDv56whosPQ,"The videos are getting more & more insane, bat we lowe it 💥",1 star,0.43032220005989075
TDv56whosPQ,आपका यह वीडियो बहुत ही यूनिक है,5 stars,0.24650083482265472
TDv56whosPQ,Your video is so amazing,5 stars,0.8528715968132019
TDv56whosPQ,"Камень склееный, постанова",1 star,0.36969661712646484
TDv56whosPQ,आखिर ये चाभी  पत्थर के अंदर गया  कैसे 😮🤔🤔,1 star,0.33636167645454407
TDv56whosPQ,Indonesia,5 stars,0.28927725553512573
TDv56whosPQ,What’s going on with jimi’s smile?,1 star,0.2695333957672119
TDv56whosPQ,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5 stars,0.30857783555984497
TDv56whosPQ,আমার পরিবারের সকল সদস্য আপনার ভিডিওর পাগল❤❤❤❤❤❤❤❤,5 stars,0.5024752616882324
TDv56whosPQ,สนุกมากๆเลยครับผมอยากไปเล่นบ้างจัง😊😊😊,5 stars,0.30857783555984497
TDv56whosPQ,Rénové ma chambre 😢😭😭😭😭😭😭 s'il te plaît,3 stars,0.2942422330379486
TDv56whosPQ,https://youtu.be/m1SygWKDppU?si=Cn143UTGY0bba50u,1 star,0.2448011040687561
TDv56whosPQ,Big fan Rwandan 🇷🇼,5 stars,0.4504467248916626
TDv56whosPQ,I need challenge am from Rwanda 🇷🇼,5 stars,0.350551038980484
TDv56whosPQ,❤❤❤❤❤,5 stars,0.30857783555984497
TDv56whosPQ,Deon hvat a vidio,5 stars,0.37783336639404297
TDv56whosPQ,2:17 67!!!,1 star,0.4894339442253113
TDv56whosPQ,Tung tung tung sahur,3 stars,0.24657152593135834
TDv56whosPQ,Angola 🇦🇴,4 stars,0.25018998980522156
TDv56whosPQ,天啊...才關100天約3個月..就可以拿到台幣約1500萬....也太好賺了吧..~~~,1 star,0.48285555839538574
TDv56whosPQ,Man & their loyalty ❤,5 stars,0.6359044909477234
TDv56whosPQ,❤❤❤❤❤,5 stars,0.30857783555984497
TDv56whosPQ,Do a challenge where someone has to quit smoking,4 stars,0.3964114189147949
TDv56whosPQ,I need money :(,1 star,0.2559490203857422
TDv56whosPQ,แล้วทำไมไม่ให้อีกคนอ่านให้ฟัง,5 stars,0.30857783555984497
TDv56whosPQ,Ami Apna friend 🇧🇩🇧🇩❤❤,5 stars,0.4664614796638489
TDv56whosPQ,❤❤,5 stars,0.30857783555984497
TDv56whosPQ,Beautiful moment 🎉🎉🎉,5 stars,0.7477525472640991
TDv56whosPQ,Yo quiero participar,5 stars,0.3984592854976654
TDv56whosPQ,Free Palestine 🇵🇸,5 stars,0.3685777187347412
TDv56whosPQ,"メガネかけてる方に
感動した！頑張ったね✨",5 stars,0.40608924627304077
TDv56whosPQ,Gio,5 stars,0.2995088994503021
TDv56whosPQ,Kalian dari Amerika ya aku dari Indonesia,1 star,0.48112043738365173
TDv56whosPQ,Make video when smokers need to survive 100+ days without smoking,5 stars,0.4018436074256897
